Match_id,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
1144523,England,New Zealand,Riverside Ground,England,bat,England,GC Smith,HH Dippenaar,HH Gibbs,MV Boucher,SM Pollock,JH Kallis,AJ Hall,JA Rudolph,J Botha,GJP Kruger,M Zondeki
1144525,Bangladesh,Pakistan,Lord's,Pakistan,bat,Pakistan,JR Hopes,GC Smith,HH Dippenaar,JH Kallis,HH Gibbs,AG Prince,MV Boucher,JM Kemp,SM Pollock,GJP Kruger,AJ Hall
1144527,Australia,South Africa,Old Trafford,South Africa,bat,South Africa,GB Hogg,GC Smith,HH Dippenaar,AJ Hall,HH Gibbs,AG Prince,MV Boucher,JM Kemp,JJ van der Wath,SM Pollock,J Botha
1144529,Australia,England,Edgbaston,Australia,bat,England,GB Hogg,GC Smith,JA Rudolph,HH Dippenaar,HH Gibbs,J Botha,AG Prince,JM Kemp,MV Boucher,SM Pollock,AJ Hall
225245,England,Pakistan,Sophia Gardens,Pakistan,field,draw,GB Hogg,GC Smith,HH Dippenaar,HH Gibbs,MV Boucher,JM Kemp,AG Prince,JA Rudolph,JJ van der Wath,M Zondeki,AJ Hall
225246,England,Pakistan,Lord's,Pakistan,field,Pakistan,HMCM Bandara,DR Martyn,SM Katich,RT Ponting,MJ Clarke,BJ Haddin,MEK Hussey,A Symonds,JR Hopes,B Lee,GB Hogg
225247,England,Pakistan,The Rose Bowl,Pakistan,field,Pakistan,HMCM Bandara,AC Gilchrist,SM Katich,BJ Hodge,DR Martyn,A Symonds,MEK Hussey,MJ Clarke,B Lee,GD McGrath,NW Bracken
225248,England,Pakistan,Trent Bridge,Pakistan,bat,England,WCA Ganegama,AC Gilchrist,SM Katich,BJ Hodge,DR Martyn,A Symonds,MJ Clarke,B Lee,GD McGrath,SR Clark,GB Hogg
225249,England,Pakistan,Edgbaston,England,field,England,HMCM Bandara,GC Smith,HH Dippenaar,JA Rudolph,HH Gibbs,AG Prince,MV Boucher,JM Kemp,SM Pollock,AJ Hall,J Botha
225252,England,Sri Lanka,Riverside Ground,England,bat,Sri Lanka,J Mubarak,ST Jayasuriya,KC Sangakkara,TM Dilshan,MS Atapattu,DPMD Jayawardene,RP Arnold,HMCM Bandara,WPUJC Vaas,M Muralitharan,PDRL Perera
225254,England,Sri Lanka,Headingley,England,bat,Sri Lanka,GC Smith,HH Dippenaar,JA Rudolph,MV Boucher,HH Gibbs,JM Kemp,AG Prince,SM Pollock,CK Langeveldt,AJ Hall,JJ van der Wath
226374,Australia,South Africa,"""Brisbane Cricket Ground",Australia,bat,Australia,HMCM Bandara,GC Smith,HH Dippenaar,HH Gibbs,MV Boucher,AG Prince,JM Kemp,SM Pollock,AJ Hall,JJ van der Wath,J Botha
226375,Australia,South Africa,"""Brisbane Cricket Ground",Australia,bat,South Africa,L Vincent,JM How,NJ Astle,PG Fulton,HJH Marshall,SB Styris,CL Cairns,KD Mills,SE Bond,JDP Oram,DL Vettori
226376,Australia,South Africa,Docklands Stadium,Australia,bat,Australia,JS Patel,WU Tharanga,J Mubarak,KC Sangakkara,DPMD Jayawardene,MS Atapattu,TM Dilshan,RP Arnold,MF Maharoof,WPUJC Vaas,HMCM Bandara
226377,Australia,South Africa,Docklands Stadium,Australia,bat,Australia,Salman Butt,Kamran Akmal,Shoaib Malik,Shahid Afridi,Mohammad Yousuf,Inzamam-ul-Haq,Younis Khan,Abdul Razzaq,Naved-ul-Hasan,Mohammad Asif,Umar Gul
226378,Australia,South Africa,Sydney Cricket Ground,Australia,bat,Australia,Arshad Khan,V Sehwag,SR Tendulkar,R Dravid,Yuvraj Singh,M Kaif,IK Pathan,S Sreesanth,Z Khan,AB Agarkar,-
226380,Australia,Sri Lanka,Sydney Cricket Ground,Sri Lanka,bat,Sri Lanka,GB Hogg,MS Atapattu,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,RP Arnold,TM Dilshan,CK Kapugedera,WPUJC Vaas,HMCM Bandara,M Muralitharan
226381,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,bat,Australia,Umar Gul,G Gambhir,SR Tendulkar,IK Pathan,R Dravid,Yuvraj Singh,M Kaif,MS Dhoni,S Sreesanth,RP Singh,AB Agarkar
226382,Australia,Sri Lanka,Western Australia Cricket Association Ground,Sri Lanka,bat,Australia,HMCM Bandara,AC Gilchrist,SM Katich,RT Ponting,B Lee,NW Bracken,ML Lewis,SR Clark,A Symonds,MJ Clarke,-
226383,South Africa,Sri Lanka,"""Brisbane Cricket Ground",South Africa,field,Sri Lanka,G Gambhir,SR Tendulkar,R Dravid,Yuvraj Singh,M Kaif,SK Raina,MS Dhoni,IK Pathan,S Sreesanth,RP Singh,AB Agarkar
226384,South Africa,Sri Lanka,Adelaide Oval,South Africa,bat,South Africa,L Vincent,SP Fleming,NJ Astle,SB Styris,CL Cairns,PG Fulton,HJH Marshall,BB McCullum,JEC Franklin,SE Bond,JS Patel
226385,South Africa,Sri Lanka,Western Australia Cricket Association Ground,Sri Lanka,bat,South Africa,JS Patel,CH Gayle,D Ganga,RS Morton,RR Sarwan,S Chanderpaul,WW Hinds,DR Smith,D Ramdin,RN Lewis,IDR Bradshaw
226386,South Africa,Sri Lanka,Bellerive Oval,Sri Lanka,bat,Sri Lanka,G Gambhir,R Dravid,Yuvraj Singh,MS Dhoni,Z Khan,AB Agarkar,S Sreesanth,RP Singh,RR Powar,-,-
226391,New Zealand,Sri Lanka,Jade Stadium,New Zealand,field,New Zealand,Abdur Razzak,J Mubarak,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,CK Kapugedera,TM Dilshan,KHRK Fernando,PDRL Perera,MF Maharoof,CRD Fernando
226392,New Zealand,Sri Lanka,Westpac Stadium,New Zealand,bat,New Zealand,Javed Omar,Shahriar Nafees,Rajin Saleh,Mohammad Ashraful,Habibul Bashar,Aftab Ahmed,Alok Kapali,Khaled Mashud,Mashrafe Mortaza,Syed Rasel,Nazmul Hossain
235831,Pakistan,India,Arbab Niaz Stadium,Pakistan,field,Pakistan,Javed Omar,Shahriar Nafees,Aftab Ahmed,Mohammad Ashraful,Habibul Bashar,Alok Kapali,Mohammad Rafique,Manjural Islam Rana,Khaled Mashud,Mashrafe Mortaza,Syed Rasel
236520,Pakistan,India,Rawalpindi Cricket Stadium,Pakistan,bat,India,AC Gilchrist,SM Katich,MJ Clarke,A Symonds,RT Ponting,MEK Hussey,GB Hogg,B Lee,NW Bracken,MG Johnson,DJ Cullen
236595,Australia,Sri Lanka,Sydney Cricket Ground,Australia,bat,Australia,Shahriar Nafees,Javed Omar,Rajin Saleh,Tushar Imran,Habibul Bashar,Khaled Mashud,Alok Kapali,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Shahadat Hossain
236809,Pakistan,India,Gaddafi Stadium,India,field,India,MJ Cosgrove,SM Katich,GB Hogg,MG Johnson,BR Dorey,JR Hopes,MEK Hussey,DJ Cullen,MJ Clarke,-,-
236963,Australia,Sri Lanka,"""Brisbane Cricket Ground",Sri Lanka,bat,Australia,RN Lewis,L Vincent,JM How,NJ Astle,SB Styris,SP Fleming,PG Fulton,BB McCullum,DL Vettori,JEC Franklin,SE Bond
237222,Pakistan,India,Multan Cricket Stadium,India,field,India,JS Patel,CH Gayle,D Ganga,RS Morton,D Ramdin,RR Sarwan,S Chanderpaul,WW Hinds,DR Smith,RN Lewis,IDR Bradshaw
237242,New Zealand,West Indies,Eden Park,New Zealand,field,draw,DL Vettori,CH Gayle,D Ganga,RS Morton,D Ramdin,RR Sarwan,S Chanderpaul,DR Smith,WW Hinds,DJ Bravo,IDR Bradshaw
237568,New Zealand,West Indies,Westpac Stadium,New Zealand,bat,New Zealand,JS Patel,CH Gayle,D Ganga,RS Morton,DJ Bravo,DR Smith,S Chanderpaul,WW Hinds,D Ramdin,RN Lewis,FH Edwards
237571,Pakistan,India,National Stadium,India,field,India,AJ Strauss,OA Shah,MJ Prior,KP Pietersen,A Flintoff,PD Collingwood,GO Jones,ID Blackwell,LE Plunkett,Kabir Ali,JM Anderson
237574,Bangladesh,Sri Lanka,Shaheed Chandu Stadium,Bangladesh,bat,Sri Lanka,V Sehwag,G Gambhir,R Dravid,Yuvraj Singh,M Kaif,SK Raina,MS Dhoni,IK Pathan,S Sreesanth,Harbhajan Singh,RR Powar
238169,Bangladesh,Sri Lanka,Shaheed Chandu Stadium,Bangladesh,field,Bangladesh,AJ Strauss,MJ Prior,ID Blackwell,OA Shah,A Flintoff,PD Collingwood,VS Solanki,GO Jones,LE Plunkett,SI Mahmood,JM Anderson
238170,Bangladesh,Sri Lanka,Chittagong Divisional Stadium,Bangladesh,field,Sri Lanka,AJ Strauss,IR Bell,VS Solanki,KP Pietersen,PD Collingwood,MJ Prior,LE Plunkett,ID Blackwell,JM Anderson,MJ Hoggard,SI Mahmood
238173,Bangladesh,Australia,Chittagong Divisional Stadium,Bangladesh,bat,Australia,RV Uthappa,R Dravid,Yuvraj Singh,SK Raina,IK Pathan,S Sreesanth,RP Singh,VRV Singh,RR Powar,-,-
238174,Bangladesh,Australia,Narayanganj Osmani Stadium,Australia,bat,Australia,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,M Ntini,A Nel,AJ Hall,RJ Peterson
238175,Bangladesh,Australia,Narayanganj Osmani Stadium,Bangladesh,bat,Australia,AC Gilchrist,PA Jaques,DR Martyn,SM Katich,MJ Clarke,MEK Hussey,SR Watson,GB Hogg,B Lee,NW Bracken,SR Clark
238176,New Zealand,West Indies,Queenstown Events Centre,New Zealand,field,New Zealand,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,MV Boucher,JM Kemp,SM Pollock,AJ Hall,RJ Peterson,R Telemachus,M Ntini
238177,New Zealand,West Indies,Jade Stadium,New Zealand,bat,New Zealand,AC Gilchrist,SM Katich,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,B Lee,SR Clark,NW Bracken,ML Lewis
238178,New Zealand,West Indies,McLean Park,West Indies,field,New Zealand,GC Smith,HH Dippenaar,HH Gibbs,AB de Villiers,JH Kallis,MV Boucher,JM Kemp,JJ van der Wath,R Telemachus,AJ Hall,M Ntini
238179,New Zealand,West Indies,Eden Park,New Zealand,bat,West Indies,Salman Butt,Shahid Afridi,Shoaib Malik,Younis Khan,Inzamam-ul-Haq,Mohammad Yousuf,Abdul Razzaq,Kamran Akmal,Naved-ul-Hasan,Mohammad Asif,Iftikhar Anjum
238188,India,England,Feroz Shah Kotla,England,field,India,Shoaib Malik,Imran Farhat,Younis Khan,Mohammad Yousuf,Inzamam-ul-Haq,Abdul Razzaq,Shahid Afridi,Kamran Akmal,Naved-ul-Hasan,Mohammad Asif,Iftikhar Anjum
238189,India,England,Nahar Singh Stadium,England,bat,India,R Dravid,V Sehwag,IK Pathan,Yuvraj Singh,M Kaif,SK Raina,MS Dhoni,AB Agarkar,RR Powar,Harbhajan Singh,MM Patel
238190,India,England,"""Nehru Stadium",India,bat,India,CH Gayle,MN Samuels,RS Morton,RR Sarwan,BC Lara,S Chanderpaul,DJ Bravo,CS Baugh,IDR Bradshaw,FH Edwards,JE Taylor
238193,India,England,Keenan Stadium,India,bat,England,CH Gayle,MN Samuels,RR Sarwan,BC Lara,DJ Bravo,WW Hinds,FH Edwards,IDR Bradshaw,CD Collymore,DR Smith,-
238194,India,England,Maharani Usharaje Trust Cricket Ground,India,field,India,RV Uthappa,MS Dhoni,V Sehwag,R Dravid,Yuvraj Singh,M Kaif,SK Raina,AB Agarkar,Harbhajan Singh,MM Patel,S Sreesanth
238196,South Africa,Australia,SuperSport Park,Australia,bat,South Africa,Shoaib Malik,Imran Farhat,Younis Khan,Inzamam-ul-Haq,Mohammad Yousuf,Kamran Akmal,Mohammad Asif,Naved-ul-Hasan,Iftikhar Anjum,Abdul Razzaq,Shahid Afridi
238197,South Africa,Australia,Newlands,South Africa,bat,South Africa,Shoaib Malik,Imran Farhat,Shahid Afridi,Younis Khan,Inzamam-ul-Haq,Mohammad Yousuf,Kamran Akmal,Abdul Razzaq,Naved-ul-Hasan,Iftikhar Anjum,Mohammad Asif
238198,South Africa,Australia,St George's Park,South Africa,field,Australia,Imran Nazir,Younis Khan,Mohammad Hafeez,Mohammad Yousuf,Inzamam-ul-Haq,Shoaib Malik,Kamran Akmal,Naved-ul-Hasan,Iftikhar Anjum,Umar Gul,Danish Kaneria
238199,South Africa,Australia,Kingsmead,South Africa,bat,Australia,L Vincent,SP Fleming,LRPL Taylor,SB Styris,CD McMillan,JDP Oram,JEC Franklin,SE Bond,JS Patel,DL Vettori,-
238200,South Africa,Australia,New Wanderers Stadium,Australia,bat,South Africa,Tamim Iqbal,Shahriar Nafees,Mushfiqur Rahim,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Mohammad Ashraful,Mashrafe Mortaza,Syed Rasel,Abdur Razzak,Mohammad Rafique
238213,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,field,draw,Tamim Iqbal,Shahriar Nafees,Mushfiqur Rahim,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Mohammad Ashraful,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel
238214,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,field,Pakistan,RV Uthappa,SC Ganguly,V Sehwag,SR Tendulkar,R Dravid,Yuvraj Singh,MS Dhoni,AB Agarkar,Harbhajan Singh,Z Khan,MM Patel
238215,Sri Lanka,Pakistan,Sinhalese Sports Club Ground,Pakistan,field,Pakistan,AB de Villiers,GC Smith,JH Kallis,HH Gibbs,AG Prince,MV Boucher,JM Kemp,SM Pollock,AJ Hall,CK Langeveldt,M Ntini
239916,West Indies,India,"""Sabina Park",India,field,West Indies,GC Smith,AB de Villiers,JH Kallis,HH Gibbs,MV Boucher,JM Kemp,SM Pollock,AJ Hall,RJ Peterson,M Ntini,CK Langeveldt
239917,West Indies,India,"""Warner Park",India,bat,West Indies,PG Fulton,HJH Marshall,SP Fleming,SB Styris,CD McMillan,MJ Mason,SE Bond,JEC Franklin,JDP Oram,DL Vettori,-
239918,West Indies,India,"""Queen's Park Oval",West Indies,field,West Indies,AC Gilchrist,ML Hayden,NW Bracken,GD McGrath,SW Tait,SR Watson,GB Hogg,A Symonds,-,-,-
239919,West Indies,India,"""Queen's Park Oval",India,field,West Indies,CH Gayle,DJ Bravo,S Chanderpaul,BC Lara,RR Sarwan,MN Samuels,DR Smith,D Ramdin,IDR Bradshaw,JE Taylor,DBL Powell
244510,India,Pakistan,Sheikh Zayed Stadium,India,bat,Pakistan,PG Fulton,SP Fleming,HJH Marshall,MJ Mason,SE Bond,CD McMillan,JEC Franklin,JDP Oram,DL Vettori,SB Styris,-
244511,India,Pakistan,Sheikh Zayed Stadium,India,bat,India,GC Smith,AB de Villiers,JH Kallis,JM Kemp,AG Prince,MV Boucher,SM Pollock,HH Gibbs,A Nel,CK Langeveldt,M Ntini
247457,West Indies,Pakistan,"""Sabina Park",Pakistan,field,West Indies,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,NW Bracken,SW Tait,GD McGrath,GB Hogg,-,-
247463,England,New Zealand,"""Beausejour Stadium",New Zealand,field,New Zealand,CH Gayle,S Chanderpaul,DS Smith,BC Lara,RR Sarwan,DJ Bravo,KA Pollard,D Ramdin,IDR Bradshaw,DBL Powell,CD Collymore
247464,Bangladesh,India,"""Queen's Park Oval",India,bat,Bangladesh,IR Bell,MP Vaughan,AJ Strauss,KP Pietersen,PD Collingwood,A Flintoff,RS Bopara,PA Nixon,JM Anderson,SI Mahmood,MS Panesar
247472,Bangladesh,Sri Lanka,"""Queen's Park Oval",Bangladesh,field,Sri Lanka,PG Fulton,SP Fleming,LRPL Taylor,SB Styris,CD McMillan,JDP Oram,BB McCullum,JEC Franklin,SE Bond,JS Patel,DL Vettori
247476,India,Sri Lanka,"""Queen's Park Oval",India,field,Sri Lanka,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,NW Bracken,SW Tait,GD McGrath,GB Hogg,-,-
247478,Australia,South Africa,"""Warner Park",South Africa,field,Australia,AB de Villiers,GC Smith,JH Kallis,SM Pollock,CK Langeveldt,A Nel,AJ Hall,JM Kemp,-,-,-
247482,South Africa,Sri Lanka,Providence Stadium,Sri Lanka,bat,South Africa,Javed Omar,Tamim Iqbal,Aftab Ahmed,Shakib Al Hasan,Mohammad Ashraful,Habibul Bashar,Mushfiqur Rahim,Mashrafe Mortaza,Mohammad Rafique,Abdur Razzak,Syed Rasel
247483,West Indies,New Zealand,"""Sir Vivian Richards Stadium",New Zealand,field,New Zealand,PG Fulton,SP Fleming,LRPL Taylor,SB Styris,CD McMillan,JEC Franklin,BB McCullum,DL Vettori,MR Gillespie,MJ Mason,JS Patel
247485,Australia,Bangladesh,"""Sir Vivian Richards Stadium",Australia,field,Australia,AJ Strauss,MP Vaughan,RS Bopara,KP Pietersen,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SCJ Broad,JM Anderson
247486,West Indies,Sri Lanka,Providence Stadium,West Indies,field,Sri Lanka,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,A Symonds,NW Bracken,GD McGrath,SW Tait,SR Watson,GB Hogg,-
247487,Bangladesh,New Zealand,"""Sir Vivian Richards Stadium",New Zealand,field,New Zealand,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,LPC Silva,TM Dilshan,RP Arnold,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan
247490,Bangladesh,South Africa,Providence Stadium,South Africa,field,Bangladesh,W Jaffer,M Kaif,SR Tendulkar,R Dravid,SK Raina,MS Dhoni,D Mongia,Harbhajan Singh,AB Agarkar,Z Khan,MM Patel
247491,Australia,England,"""Sir Vivian Richards Stadium",England,bat,Australia,V Sehwag,R Dravid,SR Tendulkar,M Kaif,KD Karthik,MS Dhoni,IK Pathan,Harbhajan Singh,AB Agarkar,Z Khan,A Kumble
247493,West Indies,South Africa,"""National Cricket Stadium",West Indies,field,South Africa,W Jaffer,V Sehwag,SR Tendulkar,M Kaif,KD Karthik,MS Dhoni,IK Pathan,AB Agarkar,Z Khan,A Kumble,S Sreesanth
247494,Bangladesh,England,"""Kensington Oval",England,field,England,AB de Villiers,GC Smith,SM Pollock,M Ntini,JH Kallis,A Nel,RJ Peterson,JM Kemp,-,-,-
247497,New Zealand,South Africa,"""National Cricket Stadium",New Zealand,field,New Zealand,AC Gilchrist,ML Hayden,MJ Clarke,RT Ponting,A Symonds,MEK Hussey,CL White,B Lee,NW Bracken,SR Clark,GD McGrath
247499,Australia,Sri Lanka,"""National Cricket Stadium",Sri Lanka,bat,Australia,L Vincent,SP Fleming,PG Fulton,LRPL Taylor,CD McMillan,JDP Oram,BB McCullum,KD Mills,MR Gillespie,DL Vettori,JS Patel
247500,England,South Africa,"""Kensington Oval",England,bat,South Africa,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,GD McGrath,NW Bracken,SR Clark,MG Johnson,CL White,-,-
247502,West Indies,Bangladesh,"""Kensington Oval",Bangladesh,field,West Indies,AC Gilchrist,ML Hayden,BJ Hodge,MJ Clarke,A Symonds,MEK Hussey,CL White,B Lee,NW Bracken,GD McGrath,MG Johnson
247503,Australia,New Zealand,"""National Cricket Stadium",Australia,bat,Australia,AC Gilchrist,ML Hayden,RT Ponting,B Lee,MG Johnson,SR Clark,A Symonds,GB Hogg,-,-,-
247504,West Indies,England,"""Kensington Oval",England,field,England,AC Gilchrist,BJ Hodge,ML Hayden,MJ Clarke,A Symonds,MEK Hussey,CL White,NW Bracken,SR Clark,GD McGrath,SW Tait
247506,Australia,South Africa,"""Beausejour Stadium",South Africa,bat,Australia,AJ Strauss,MP Vaughan,IR Bell,EC Joyce,PD Collingwood,A Flintoff,PA Nixon,JWM Dalrymple,J Lewis,JM Anderson,MS Panesar
247507,Australia,Sri Lanka,"""Kensington Oval",Australia,bat,Australia,L Vincent,SP Fleming,PG Fulton,LRPL Taylor,SB Styris,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,SE Bond,MR Gillespie
249211,South Africa,India,Kingsmead,South Africa,bat,South Africa,EC Joyce,MB Loye,IR Bell,AJ Strauss,PD Collingwood,A Flintoff,JWM Dalrymple,PA Nixon,LE Plunkett,SI Mahmood,MS Panesar
249212,South Africa,India,Newlands,South Africa,bat,South Africa,AC Gilchrist,ML Hayden,RT Ponting,MJ Clarke,BJ Hodge,MEK Hussey,SR Watson,GB Hogg,B Lee,NW Bracken,GD McGrath
249213,South Africa,India,St George's Park,South Africa,bat,South Africa,Shahriar Nafees,Mohammad Ashraful,Aftab Ahmed,Shakib Al Hasan,Habibul Bashar,Farhad Reza,Khaled Mashud,Mohammad Rafique,Mashrafe Mortaza,Abdur Razzak,Syed Rasel
249214,South Africa,India,SuperSport Park,South Africa,field,South Africa,CH Gayle,S Chanderpaul,JE Taylor,IDR Bradshaw,CD Collymore,MN Samuels,DJ Bravo,-,-,-,-
249229,Australia,New Zealand,Sydney Cricket Ground,New Zealand,bat,Australia,WU Tharanga,DPMD Jayawardene,ST Jayasuriya,WPUJC Vaas,SL Malinga,CRD Fernando,MF Maharoof,M Muralitharan,-,-,-
249230,Australia,New Zealand,Western Australia Cricket Association Ground,Australia,bat,Australia,V Sehwag,SR Tendulkar,IK Pathan,R Dravid,Yuvraj Singh,MS Dhoni,SK Raina,Harbhajan Singh,MM Patel,AB Agarkar,RR Powar
249232,Australia,England,Melbourne Cricket Ground,England,bat,Australia,GC Smith,HH Dippenaar,HH Gibbs,JH Kallis,MV Boucher,JM Kemp,SM Pollock,AJ Hall,RJ Peterson,A Nel,M Ntini
249233,Australia,England,"""Brisbane Cricket Ground",England,bat,Australia,Mohammad Hafeez,Imran Farhat,Younis Khan,Mohammad Yousuf,Shahid Afridi,Shoaib Malik,Kamran Akmal,Abdul Razzaq,Naved-ul-Hasan,Iftikhar Anjum,Umar Gul
249234,Australia,England,Adelaide Oval,England,bat,Australia,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,A Symonds,MJ Clarke,MEK Hussey,GB Hogg,B Lee,NW Bracken,GD McGrath
249235,Australia,England,Sydney Cricket Ground,England,bat,England,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,WPUJC Vaas,SL Malinga,MF Maharoof,M Muralitharan,TM Dilshan,-
249236,England,New Zealand,Bellerive Oval,New Zealand,bat,England,AC Gilchrist,SR Watson,RT Ponting,MEK Hussey,DR Martyn,A Symonds,B Lee,NW Bracken,GD McGrath,MG Johnson,-
249239,England,New Zealand,"""Brisbane Cricket Ground",England,bat,England,WU Tharanga,ST Jayasuriya,DPMD Jayawardene,KC Sangakkara,MS Atapattu,TM Dilshan,MF Maharoof,WPUJC Vaas,SL Malinga,M Muralitharan,CRD Fernando
249240,Australia,England,Melbourne Cricket Ground,Australia,bat,England,Mohammad Hafeez,Imran Farhat,Younis Khan,Mohammad Yousuf,Shahid Afridi,Shoaib Malik,Abdul Razzaq,Kamran Akmal,Naved-ul-Hasan,Umar Gul,Iftikhar Anjum
249241,Australia,England,Sydney Cricket Ground,England,bat,England,CH Gayle,S Chanderpaul,DJ Bravo,RR Sarwan,RS Morton,BC Lara,MN Samuels,DR Smith,CS Baugh,JE Taylor,IDR Bradshaw
249739,Bangladesh,Sri Lanka,"""Punjab Cricket Association Stadium",Bangladesh,field,Sri Lanka,AJ Strauss,IR Bell,A Flintoff,PD Collingwood,KP Pietersen,MH Yardy,JWM Dalrymple,CMW Read,SI Mahmood,JM Anderson,J Lewis
249742,Bangladesh,West Indies,Sawai Mansingh Stadium,Bangladesh,bat,West Indies,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,A Symonds,MJ Clarke,B Lee,GD McGrath,NW Bracken,MG Johnson,-
249744,Sri Lanka,West Indies,Brabourne Stadium,West Indies,bat,Sri Lanka,L Vincent,SP Fleming,NJ Astle,HJH Marshall,PG Fulton,JDP Oram,BB McCullum,DL Vettori,JEC Franklin,KD Mills,SE Bond
249745,India,England,Sawai Mansingh Stadium,India,field,India,AC Gilchrist,SR Watson,RT Ponting,DR Martyn,B Lee,NW Bracken,GD McGrath,A Symonds,GB Hogg,-,-
249746,New Zealand,South Africa,Brabourne Stadium,South Africa,field,New Zealand,Mohammad Hafeez,Kamran Akmal,Younis Khan,Shahid Afridi,Mohammad Yousuf,Inzamam-ul-Haq,Shoaib Malik,Abdul Razzaq,Naved-ul-Hasan,Mohammad Sami,Mohammad Asif
249747,Pakistan,Sri Lanka,Sawai Mansingh Stadium,Sri Lanka,bat,Pakistan,GC Smith,AB de Villiers,JH Kallis,HH Gibbs,AG Prince,MV Boucher,JM Kemp,SM Pollock,A Nel,M Ntini,CK Langeveldt
249748,Australia,West Indies,Brabourne Stadium,West Indies,bat,West Indies,AB de Villiers,GC Smith,SM Pollock,M Ntini,AJ Hall,CK Langeveldt,JH Kallis,JM Kemp,-,-,-
249749,New Zealand,Sri Lanka,Brabourne Stadium,New Zealand,bat,Sri Lanka,GC Smith,JH Kallis,AB de Villiers,SM Pollock,M Ntini,AJ Hall,CK Langeveldt,JM Kemp,-,-,-
249750,Australia,England,Sawai Mansingh Stadium,Australia,field,Australia,WU Tharanga,ST Jayasuriya,KC Sangakkara,DPMD Jayawardene,MS Atapattu,WPUJC Vaas,SL Malinga,CRD Fernando,M Muralitharan,TM Dilshan,-
249751,South Africa,Sri Lanka,"""Sardar Patel Stadium",Sri Lanka,field,South Africa,BB McCullum,NJ Astle,LRPL Taylor,PG Fulton,DL Vettori,JAH Marshall,HJH Marshall,JEC Franklin,MJ Mason,SE Bond,MR Gillespie
249752,New Zealand,Pakistan,"""Punjab Cricket Association Stadium",Pakistan,field,New Zealand,BB McCullum,SP Fleming,LRPL Taylor,PG Fulton,HJH Marshall,CD McMillan,AR Adams,SE Bond,MR Gillespie,JS Patel,MJ Mason
249753,India,West Indies,"""Sardar Patel Stadium",West Indies,field,West Indies,L Vincent,SP Fleming,DR Tuffey,SE Bond,JDP Oram,MR Gillespie,DL Vettori,SB Styris,CD McMillan,-,-
249755,England,West Indies,"""Sardar Patel Stadium",West Indies,bat,England,L Vincent,SP Fleming,LRPL Taylor,SB Styris,PG Fulton,CD McMillan,BB McCullum,DR Tuffey,SE Bond,MR Gillespie,DL Vettori
249756,India,Australia,"""Punjab Cricket Association Stadium",India,bat,Australia,L Vincent,SP Fleming,LRPL Taylor,SB Styris,PG Fulton,CD McMillan,BB McCullum,JEC Franklin,DR Tuffey,MR Gillespie,JS Patel
249757,Australia,New Zealand,"""Punjab Cricket Association Stadium",New Zealand,field,Australia,CH Gayle,S Chanderpaul,RR Sarwan,BC Lara,JE Taylor,FH Edwards,IDR Bradshaw,DR Smith,DJ Bravo,-,-
249759,Australia,West Indies,Brabourne Stadium,West Indies,bat,Australia,R Dravid,SR Tendulkar,IK Pathan,V Sehwag,SK Raina,Yuvraj Singh,AB Agarkar,MM Patel,RP Singh,Harbhajan Singh,-
250668,South Africa,Pakistan,SuperSport Park,Pakistan,field,South Africa,CH Gayle,S Chanderpaul,RR Sarwan,BC Lara,DJ Bravo,WW Hinds,MN Samuels,DR Smith,CS Baugh,JE Taylor,IDR Bradshaw
250669,South Africa,Pakistan,Kingsmead,Pakistan,bat,Pakistan,S Chanderpaul,RS Morton,RR Sarwan,MN Samuels,WW Hinds,CH Gayle,DR Smith,DJ Bravo,BC Lara,CS Baugh,CD Collymore
